,symbol,market,name,sector,industry,listingdate,settlemonth,representative,homepage,region,close,cap,volume,amount,shares_num,BPS,PER,PBR,EPS,DIV,DPS
1950,290090,KOSDAQ,트윔,소프트웨어 개발 및 공급업,AI 기반 스마트팩토리 검사 소프트웨어 및 설비,2021-11-17,12월,"정한섭,정해주(각자 대표이사)",http://www.twim21.com,경기도,18000,132418728000,13835,248745450,7356596,10315,50.0,1.75,360,0.0,0
1951,026150,KOSDAQ,특수건설,토목 건설업,보링,1997-08-06,12월,"김중헌, 김도헌 (각자 대표이사)",http://www.tuksu.co.kr,서울특별시,10350,181604525850,96074,994330700,17546331,5910,0.0,1.75,0,0.0,0
1952,322180,KOSDAQ,티라유텍,소프트웨어 개발 및 공급업,스마트팩토리 솔루션,2019-10-31,12월,김정하,http://thirautech.com,서울특별시,11100,60675375000,9855,109696200,5466250,3673,0.0,3.02,0,0.0,0
1953,117730,KOSDAQ,티로보틱스,특수 목적용 기계 제조업,"중대형 시스템, 중대형 로봇",2018-11-29,12월,안승욱,http://www.t-robotics.net/,경기도,8030,113522783990,131826,1058864410,14137333,1673,0.0,4.8,0,0.0,0
1954,033830,KOSDAQ,티비씨,텔레비전 방송업,"텔레비젼 방송,문화서비스,광고/출판,음반 제작,도매",2010-11-29,12월,송경석,http://www.tbc.co.kr,대구광역시,1280,128000000000,1181470,1522050565,100000000,1240,26.12,1.03,49,1.02,13
1955,057680,KOSDAQ,티사이언티픽,소프트웨어 개발 및 공급업,모바일쿠폰,2002-06-18,12월,김상우,http://www.tscientific.co.kr,서울특별시,2885,150665406235,717167,2058459730,52223711,4688,0.0,0.62,0,0.0,0
1956,064760,KOSDAQ,티씨케이,기타 비금속 광물제품 제조업,반도체 제조공정용 고순도 흑연제품,2003-08-18,12월,"타카하시 히로시, 김영희 (각자대표)",http://www.tck.co.kr,경기도,137700,1607647500000,52297,7224406100,11675000,29080,19.63,4.74,7014,1.04,1430
1957,246710,KOSDAQ,티앤알바이오팹,기초 의약물질 및 생물학적 제제 제조업,"생분해성 의료기기, 3D 바이오프린팅 시스템, 바이오잉크, 3D 오가노이드, 3D 세포치료제",2018-11-28,12월,윤원수,http://www.tnrbiofab.com,경기도,21650,450146020600,59171,1289034650,20791964,1980,0.0,10.93,0,0.0,0
1958,340570,KOSDAQ,티앤엘,의료용품 및 기타 의약 관련제품 제조업,"창상치료재, 정형외과용 고정재",2020-11-20,12월,최윤소,http://www.tnl.co.kr/,경기도,36050,293014400000,14268,514109500,8128000,11084,14.96,3.25,2410,1.11,400
1959,043220,KOSDAQ,티에스넥스젠,특수 목적용 기계 제조업,"발전설비 Damper, 전력설비 Busway",2001-07-03,12월,"이형승, 조용준(공동대표이사)",http://www.hlbpower.com,서울특별시,1360,141744212960,504976,684848490,104223686,497,0.0,2.74,0,0.0,0
1960,277880,KOSDAQ,티에스아이,특수 목적용 기계 제조업,"2차전지 장비(믹싱시스템, 믹싱제작품, 믹싱 공사, 코터건조시스템)",2020-07-22,12월,표인식,http://taesungind.co.kr/,경기도,12250,227044317500,100190,1226796100,18534230,2193,194.44,5.59,63,0.0,0
1961,131290,KOSDAQ,티에스이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","Probe Card, Test Interface Board, LED Test Equipment",2011-01-05,12월,"김철호, 오창수",http://www.tse21.com,충청남도,86400,955707465600,38434,3313652700,11061429,22550,20.55,3.83,4204,0.58,500
1962,019180,KOSPI,티에이치엔,기타 전기장비 제조업,"자동차부품(전기배선장치류) 제조,도매",1996-07-31,12월,"이광연, 채승훈",http://www.th-net.co.kr,대구광역시,3765,67770000000,106680,398934050,18000000,4826,3.94,0.78,955,1.33,50
1963,356860,KOSDAQ,티엘비,전자부품 제조업,SSD Module / DRAM Module PCB,2020-12-14,12월,백성현,http://www.tlbpcb.com,경기도,47150,231804252250,52156,2434864450,4916315,16929,18.68,2.79,2524,0.53,250
1964,062860,KOSDAQ,티엘아이,반도체 제조업,LCDTV및모니터용TimingController,2006-07-25,12월,홍세경,http://www.tli.co.kr,경기도,10350,102182652000,352238,3719373750,9872720,9460,0.0,1.09,0,0.0,0
1965,363280,KOSPI,티와이홀딩스,기타 금융업,지주사업,2020-09-22,12월,유종연,http://www.ty-holdings.co.kr,서울특별시,24600,1252859992800,26298,645004300,50929268,38262,6.14,0.64,4004,0.0,0
1966,321550,KOSDAQ,티움바이오,자연과학 및 공학 연구개발업,"특발성폐섬유증 치료제, 면역항암제, 자궁내막증치료제, 혈우병치료제",2019-11-22,12월,김훈택,http://www.tiumbio.com,경기도,16050,384818427300,31286,502783400,23976226,3462,0.0,4.64,0,0.0,0
1967,091810,KOSPI,티웨이항공,항공 여객 운송업,저가 항공운송,2018-08-01,12월,정홍근,http://www.twayair.com,서울특별시,2740,439304964460,931495,2542662210,160330279,306,0.0,8.95,0,0.0,0
1968,004870,KOSPI,티웨이홀딩스,"시멘트, 석회, 플라스터 및 그 제품 제조업","레미콘,콘크리트파일,완구 제조/미니어쳐테마파크 운영",1977-06-30,12월,황정현,http://www.twayholdings.com,서울특별시,711,77834710737,342205,243053037,109472167,491,0.0,1.45,0,0.0,0
1969,104480,KOSDAQ,티케이케미칼,화학섬유 제조업,"수지, 폴리에스터, 스판덱스",2011-04-26,12월,이태우,http://www.tkchemi.co.kr,대구광역시,4970,451750306980,782942,3894652490,90895434,7347,1.27,0.68,3921,0.0,0
1970,081150,KOSDAQ,티플랙스,기타 금속 가공제품 제조업,"스텐레스봉,판(열간제품) 제조,도매",2009-04-23,12월,김영국,http://www.tplex.co.kr,경기도,5680,137844523360,394851,2239287530,24268402,5970,13.21,0.95,430,0.53,30
1971,130740,KOSDAQ,티피씨글로벌,자동차 신품 부품 제조업,"정밀인발강관, 정밀강관, Water pipe, Filler Neck 등",2011-02-08,12월,이정훈,,경상북도,3720,41949245880,312035,1156242675,11276679,5674,0.0,0.66,0,0.81,30
1972,084730,KOSDAQ,팅크웨어,통신 및 방송 장비 제조업,"내비게이션,블랙박스,태블릿 및 위치정보서비스",2006-05-19,12월,이흥복,http://www.thinkware.co.kr,경기도,16950,176715309900,23554,398379500,10425682,14014,24.53,1.21,691,0.0,0
1973,046210,KOSDAQ,파나진,의료용품 및 기타 의약 관련제품 제조업,의료용품및 기타 의약관련 제품 제조업,2000-08-16,12월,김성기,http://www.panagene.com,대전광역시,3460,111192843600,52462,180004170,32136660,929,22.32,3.72,155,0.0,0
1974,058530,KOSDAQ,파나케이아,특수 목적용 기계 제조업,"PCB생산 장비 제조(로더, 언로더, 레이업시스템 등)",2002-02-05,12월,정인철,http://www.supexbnp.com,경기도,1620,29287053360,0,0,18078428,3692,0.0,0.44,0,0.0,0
1975,034230,KOSDAQ,파라다이스,유원지 및 기타 오락관련 서비스업,카지노,2002-11-05,12월,최성욱,http://www.paradise.co.kr,서울특별시,16350,1486912687200,436290,7158000850,90942672,14400,0.0,1.14,0,0.0,0
1976,033540,KOSDAQ,파라텍,특수 목적용 기계 제조업,소방기기,1997-12-26,12월,정광원,http://www.paratech.co.kr,경기도,1975,100083873525,102105,201876825,50675379,1669,98.75,1.18,20,0.0,0
1977,043200,KOSDAQ,파루,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","온습도 조절기(에어쿨), 무인방제기(야호)",2000-07-19,12월,강문식,http://www.paru.co.kr,전라남도,1275,53300501625,398221,504131190,41804315,659,0.0,1.93,0,0.0,0
1978,214450,KOSDAQ,파마리서치,의료용품 및 기타 의약 관련제품 제조업,재생의약품,2015-07-24,12월,각자대표이사 강기석 각자대표이사 김신규,http://pharmaresearch.co.kr,강원도,82900,838278997000,50684,4240374800,10111930,30618,17.57,2.71,4717,0.72,600
1979,208340,KOSDAQ,파멥신,의약품 제조업,항체치료제,2018-11-21,12월,유진산,http://www.pharmabcine.com/,대전광역시,5560,142774050160,52298,292380250,25678786,1983,0.0,2.8,0,0.0,0
1980,005690,KOSPI,파미셀,기초 의약물질 및 생물학적 제제 제조업,"줄기세포치료제,화장품",1988-05-20,12월,김현수,http://www.pharmicell.com,서울특별시,14900,893388355000,1142512,16997369250,59958950,1090,93.71,13.67,159,0.0,0
1981,177830,KOSDAQ,파버나인,전자부품 제조업,"알루미늄 소재 TV 외관재(프레임, 스탠드)",2014-08-04,12월,이제훈,http://www.pavonine.net,인천광역시,4600,65728263800,76143,349980020,14288753,5446,8.47,0.84,543,0.0,0
1982,037070,KOSDAQ,파세코,가정용 기기 제조업,"창문형에어컨,석유스토브",2000-01-04,12월,유일한,http://www.paseco.co.kr,경기도,18750,375000000000,210797,3940937600,20000000,5086,19.59,3.69,957,1.6,300
1983,150900,KOSDAQ,파수,소프트웨어 개발 및 공급업,기업용 문서보안 솔루션,2013-10-18,12월,조규곤,http://www.fasoo.com,서울특별시,10100,117512712200,20621,208641280,11634922,2279,26.1,4.43,387,0.0,0
1984,037030,KOSDAQ,파워넷,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",전력변환장치,2018-06-07,12월,"김상우, 이돈주(각자대표)",http://www.gopowernet.com,서울특별시,4910,86723130320,131307,648506585,17662552,4788,34.34,1.03,143,0.0,0
1985,047310,KOSDAQ,파워로직스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","2차전지 보호회로 및 배터리팩, 카메라모듈",2003-07-25,12월,장동훈,http://www.powerlogics.co.kr,충청북도,7110,244733182020,69215,491803570,34420982,6165,0.0,1.15,0,0.0,0
1986,368770,KOSDAQ,파이버프로,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",광섬유 관성센서 및 관성 측정장치,2021-01-21,12월,고연완,http://www.fiberpro.com,대전광역시,5830,186934431750,893264,5181219580,32064225,1802,0.0,3.24,0,0.0,0
1987,170790,KOSDAQ,파이오링크,통신 및 방송 장비 제조업,"ADC(서버부하 분산장치), 보안스위치, 웹방화벽",2013-08-01,12월,조영철,http://www.piolink.com,서울특별시,13000,89132290000,43268,555870950,6856330,9268,7.78,1.4,1672,1.92,250
1988,049120,KOSDAQ,파인디앤씨,전자부품 제조업,"CHASSIS , 금형",2001-07-26,12월,"홍성천,김종찬(각자대표)",http://www.finednc.co.kr,충청남도,2140,60301178940,10005,21323180,28178121,1582,0.0,1.35,0,0.0,0
1989,038950,KOSDAQ,파인디지털,통신 및 방송 장비 제조업,"원격 RF 감시장치, 디지털 광 중계기, 노드분배기",2000-05-04,12월,김용훈,http://www.finedigital.com,경기도,6220,63510958300,15281,96269500,10210765,11169,20.0,0.56,311,0.8,50
1990,106240,KOSDAQ,파인테크닉스,통신 및 방송 장비 제조업,"휴대폰부품, 소형LCD부품, LED조명기기",2009-03-16,12월,"김근우,이재규",http://www.finetechnix.com,경기도,14150,639472021350,905868,12861454100,45192369,2926,12.36,4.84,1145,0.18,25
1991,131760,KOSDAQ,파인텍,특수 목적용 기계 제조업,OLED 제조장비,2015-08-17,12월,강원일,,서울특별시,1275,54731661075,88156,112902120,42926793,648,0.0,1.97,0,0.0,0
1992,065690,KOSDAQ,파커스,반도체 제조업,"프린터 부품, LED 조명기기,및 헬스케어 제품 제조업체",2002-07-16,12월,박창식,http://www.xleds.co.kr,충청남도,2920,41024046520,61616,179513270,14049331,6036,4.49,0.48,650,5.14,150
1993,140860,KOSDAQ,파크시스템스,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",연구용 및 산업용 원자현미경,2015-12-17,12월,박상일,http://www.parkafm.co.kr,경기도,112000,777185808000,12425,1390249500,6939159,13125,82.29,8.53,1361,0.22,250
1994,091700,KOSDAQ,파트론,전자부품 제조업,"카메라모듈, 안테나, 센서류 등",2006-12-13,12월,"김종구, 김종태",http://www.partron.co.kr,경기도,11300,665775818200,349099,3937031900,58918214,8249,8.63,1.37,1309,3.1,350
1995,032800,KOSDAQ,판타지오,창작 및 예술관련 서비스업,교육서비스,1997-06-26,06월,"박종진, 신영진",http://fantagio.kr,서울특별시,719,46505542654,181151,129433787,64680866,490,0.0,1.47,0,0.0,0
1996,318010,KOSDAQ,팜스빌,기타 식품 제조업,다이어트 제품 및 건강기능 관련 제품,2019-10-22,12월,이병욱,http://www.pharmsville.com,서울특별시,13950,110614265100,28868,402953700,7929338,7545,21.9,1.85,637,0.72,100
1997,036580,KOSPI,팜스코,"곡물가공품, 전분 및 전분제품 제조업","배합사료 제조,도매",1999-10-25,12월,"정 학 상, 김 홍 국",http://www.farmsco.com,경기도,6990,256728321570,1820774,12684913020,36727943,8484,79.43,0.82,88,1.43,100
1998,027710,KOSDAQ,팜스토리,동물용 사료 및 조제식품 제조업,사료,1996-07-06,12월,"편명식, 배수한(각자대표)",http://www.dodrambnf.co.kr,서울특별시,4095,456250977000,28030354,116097339790,111416600,1898,89.02,2.16,46,0.61,25
1999,004720,KOSPI,팜젠사이언스,의약품 제조업,의약품 외,1990-06-15,12월,김혜연 박희덕(각자),http://www.pharmgenscience.com,경기도,8250,127685588250,53368,440158780,15477041,8356,3.74,0.99,2206,0.0,0
2000,225590,KOSDAQ,패션플랫폼,봉제의복 제조업,여성복,2015-10-05,12월,박원희,http://fashion-platform.co.kr,서울특별시,1925,51275672525,174645,337913650,26636713,2234,3.2,0.86,601,0.0,0
2001,054300,KOSDAQ,팬스타엔터프라이즈,일반 목적용 기계 제조업,자동차 정비용 리프트,2002-01-10,12월,"김현겸, 최영학 각자대표",http://www.heshbon.com,부산광역시,870,51446601750,371400,321261844,59134025,796,21.22,1.09,41,0.0,0
2002,068050,KOSDAQ,팬엔터테인먼트,"영화, 비디오물, 방송프로그램 제작 및 배급업","방송영상물,음반",2006-07-07,12월,박영석,http://www.thepan.co.kr,서울특별시,4080,112991830080,87341,352492645,27694076,2690,27.57,1.52,148,0.0,0
2003,028670,KOSPI,팬오션,해상 운송업,"해상화물운송(외항,운수보관)",2007-09-21,12월,"김홍국, 안중호(각자 대표이사)",http://www.panocean.com,서울특별시,7510,4014617035120,9909623,75883536090,534569512,6728,7.31,1.12,1028,1.33,100
2004,222110,KOSDAQ,팬젠,의약품 제조업,"바이오시밀러 의약품 개발, 바이오의약품 개발 기술이전 서비스 등",2016-03-11,12월,"김영부, 윤재승",http://www.pangen.com,경기도,7950,84887158500,14647,114022420,10677630,1977,0.0,4.02,0,0.0,0
2005,010820,KOSPI,퍼스텍,무기 및 총포탄 제조업,"방위산업제품,프린터,불소화합물,자동차용 매트 제조/얼굴인식시스템 개발",1989-05-10,12월,손경석,http://www.firsteccom.co.kr,경상남도,4295,206423970700,1265854,5460008570,48061460,906,53.02,4.74,81,0.0,0
2006,016800,KOSPI,퍼시스,가구 제조업,"사무용 가구,의자,책상,캐비넷 제조",1996-12-24,12월,"배상돈,박광호",http://www.fursys.co.kr,서울특별시,34600,397900000000,1253,43322350,11500000,54249,7.04,0.64,4917,3.18,1100
2007,263750,KOSDAQ,펄어비스,소프트웨어 개발 및 공급업,온라인게임 개발 서비스(검은사막),2017-09-14,12월,허진영,http://www.pearlabyss.com,경기도,62700,4027525408500,311615,19634916400,64234855,11757,64.44,5.33,973,0.0,0
2008,251970,KOSDAQ,펌텍코리아,플라스틱제품 제조업,화장품 용기,2019-07-04,12월,"이재신, 이도훈",http://www.pum-tech.co.kr,인천광역시,18150,225060000000,5910,106515550,12400000,15974,12.4,1.14,1464,1.93,350
2009,001020,KOSPI,페이퍼코리아,"펄프, 종이 및 판지 제조업","제지(신문용지,중질지),합판 제조,건설,석유류 판매",1976-06-26,12월,권육상,http://www.papercorea.co.kr,전라북도,1945,92517445450,378981,734887340,47566810,1111,8.1,1.75,240,0.0,0
2010,087010,KOSDAQ,펩트론,기초 의약물질 및 생물학적 제제 제조업,약효지속성 의약품 및 펩타이드 소재,2015-07-22,12월,최호일,http://www.peptron.co.kr,대전광역시,10350,213487928550,104752,1074768200,20626853,3020,0.0,3.43,0,0.0,0
2011,090080,KOSPI,평화산업,자동차 신품 부품 제조업,"자동차부품(방진고무,방류고무(COVER류,CUP류),호스류),장비시설용 부품 제조,판매",2006-06-02,12월,"김종석, 황순용",http://www.ph.co.kr,대구광역시,1680,92235795120,164198,275782060,54902259,473,420.0,3.55,4,0.0,0
2012,010770,KOSPI,평화홀딩스,자동차 신품 부품 제조업,지주회사,1986-03-31,12월,"김종석, 황순용",http://www.phhc.co.kr,대구광역시,3635,53163568910,3634,13202825,14625466,6351,0.0,0.57,0,4.13,150
2013,119500,KOSDAQ,포메탈,기타 금속 가공제품 제조업,"자동차,풍력,방위산업,산업기계,농기계등의 단조부품",2010-09-17,12월,오호석,http://www.formetal.co.kr,충청남도,5500,65159776000,168192,924351430,11847232,3969,32.35,1.39,170,1.09,60
2014,389140,KOSDAQ,포바이포,"영화, 비디오물, 방송프로그램 제작 및 배급업",광고영화 및 비디오물 제작업,2022-04-28,12월,윤준호,http://4by4inc.com,서울특별시,23400,239247099000,1688873,39880661780,10224235,4348,40.34,5.38,580,0.0,0
2015,022100,KOSDAQ,포스코 ICT,"건축기술, 엔지니어링 및 관련 기술 서비스업","SI(System Integration), DVR(Digital Video Recorder)",2000-11-28,12월,정덕균,http://www.poscoict.co.kr,경상북도,6150,935013583350,328125,2022519790,152034729,2355,0.0,2.61,0,0.81,50
2016,058430,KOSPI,포스코스틸리온,1차 철강 제조업,"용융아연도금강판,용융알루미늄도금강판,칼라도장강판,냉연강판 가공,제조,도매",2002-08-16,12월,윤양수,http://www.poscocnc.com,경상북도,45700,274200000000,10317,472022000,6000000,53623,2.68,0.85,17070,2.19,1000
2017,009520,KOSDAQ,포스코엠텍,1차 철강 제조업,철강포장용역 및 Al탈산제 생산,1997-11-10,12월,이희근,http://www.poscomtech.com,경상북도,7330,305241012990,1378316,10198168990,41642703,2511,23.34,2.92,314,1.09,80
2018,047050,KOSPI,포스코인터내셔널,상품 중개업,"무역(철강,화학,자동차부품),수출주선,대행,알선,가공원단,폴리우레탄,자동차시트 제조",2001-03-23,12월,대표이사 사장 주시보,http://www.poscointl.com,서울특별시,23400,2886978486600,324790,7666411200,123375149,28259,8.0,0.83,2924,3.42,800
2019,003670,KOSPI,포스코케미칼,"내화, 비내화 요업제품 제조업","내화물, 생석회, 음극재 및 양극재",2019-05-29,12월,민경준,http://www.poscochemical.com/,경상북도,132000,10225145040000,497750,65415154000,77463220,30845,75.3,4.28,1753,0.23,300
2020,189690,KOSDAQ,포시에스,소프트웨어 개발 및 공급업,기업용 리포팅 소프트웨어 솔루션(OZ-Report 등),2015-02-11,06월,"박미경, 이희상",http://www.forcs.com,서울특별시,7760,67307454160,10847,84046370,8673641,7310,14.59,1.06,532,1.29,100
2021,318020,KOSDAQ,포인트모바일,컴퓨터 및 주변장치 제조업,산업용 PDA,2020-12-03,12월,강삼권,http://pointmobile.com,서울특별시,18100,229187123200,0,0,12662272,4068,0.0,4.45,0,0.55,100
2022,256630,KOSDAQ,포인트엔지니어링,기타 금속 가공제품 제조업,디스플레이 및 반도체 장비 부품,2017-05-02,12월,안범모,http://www.pointeng.co.kr,충청남도,3280,189922896160,207257,689726055,57903322,1374,46.2,2.39,71,0.61,20
2023,331380,KOSDAQ,포커스에이치엔에스,영상 및 음향기기 제조업,영상저장장치 및 카메라,2019-10-02,12월,김대중,http://www.focushns.com,경기도,2830,53907487060,12236,34208545,19048582,957,0.0,2.96,0,0.0,0
2024,234100,KOSDAQ,폴라리스세원,자동차 신품 부품 제조업,자동차 공조장치 부품,2017-10-20,12월,조현우,http://www.polaris-sewon.com,경기도,2950,98771153650,176520,521719125,33481747,2497,13.17,1.18,224,0.0,0
2025,041020,KOSDAQ,폴라리스오피스,소프트웨어 개발 및 공급업,시스템 소프트웨어,2005-10-28,12월,지준경,http://www.polarisofficecorp.com,서울특별시,1800,76723437600,124230,223658225,42624132,1013,0.0,1.78,0,0.0,0
2026,114630,KOSDAQ,폴라리스우노,화학섬유 제조업,"PVC가발사, 난연고열사",2010-01-15,12월,최용성,http://www.unon.co.kr,전라북도,5100,69227221500,293359,1460893875,13573965,5841,14.17,0.87,360,0.0,0
2027,290720,KOSDAQ,푸드나무,무점포 소매업,,2018-10-04,12월,김영문,http://www.foodnamoo.com,서울특별시,24900,169470246600,6247,154449250,6806034,8124,638.46,3.06,39,0.12,30
2028,005670,KOSDAQ,푸드웰,"과실, 채소 가공 및 저장 처리업","깐밤, 통조림류, 딸기시럽류, 음료제품 등",1993-12-07,12월,"성기준, 성민겸",http://www.foodwell.com,대구광역시,6750,67500000000,35340,239177980,10000000,9012,11.08,0.75,609,1.33,90
2029,094940,KOSDAQ,푸른기술,컴퓨터 및 주변장치 제조업,"금융자동화기기모듈,역무자동화기기모듈,특수단말시스템",2007-09-14,12월,함현철,http://www.puloon.co.kr,서울특별시,10000,83613860000,92949,928604490,8361386,4208,48.31,2.38,207,0.3,30
2030,007330,KOSDAQ,푸른저축은행,은행 및 저축기관,대출이자,1993-12-07,12월,송명구 (단독대표),http://www.prsb.co.kr,서울특별시,11050,166664940000,10690,117503800,15082800,24910,5.41,0.44,2044,5.88,650
2031,017810,KOSPI,풀무원,기타 식품 제조업,"두부류,생면류,나물류,냉동류,조미류,김치류,묵류,녹즙,과채음료,건강보조식품 판매,제조,생식품 수출",1995-10-05,12월,이효율,http://www.pulmuone.co.kr,충청북도,15450,588962373900,39764,613520450,38120542,11434,47.54,1.35,325,0.66,102
2032,093380,KOSDAQ,풍강,기타 금속 가공제품 제조업,자동차용너트류,2007-06-01,08월,김진용,http://www.pungkang.co.kr,경기도,4500,44456908500,38616,175163905,9879313,6808,9.74,0.66,462,2.22,100
2033,023900,KOSDAQ,풍국주정,알코올음료 제조업,발효주정,1994-11-23,12월,"이한용, 김규호(각자 대표이사)",http://www.pungguk.com,대구광역시,16800,211680000000,24781,415444000,12600000,11483,29.68,1.46,566,0.71,120
2034,103140,KOSPI,풍산,1차 비철금속 제조업,,2008-07-30,12월,"류진, 박우동",http://www.poongsan.co.kr,경기도,30500,854740479000,608697,19080962900,28024278,60099,3.51,0.51,8686,3.28,1000
2035,005810,KOSPI,풍산홀딩스,기타 금융업,"동판제,대,관,봉,선,소전,동파이프 제조,도매,무역",1988-07-28,12월,"류진, 박우동",http://www.poongsan.co.kr,인천광역시,30450,316970127600,50311,1553434150,10409528,91007,1.72,0.33,17743,4.6,1400
2036,371950,KOSDAQ,풍원정밀,전자부품 제조업,OLED 증착용 Metal Mask,2022-02-28,12월,유명훈,http://poongwon.com,경기도,18400,387144979200,265882,4801854650,21040488,1589,115.72,11.58,159,0.0,0
2037,370090,KOSDAQ,퓨런티어,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","전장카메라모듈장비, 모바일카메라모듈장비, PC및 광원",2022-02-23,12월,배상신,http://www.furonteer.com,경기도,23300,185607334000,1014305,23009985750,7965980,2023,53.94,11.52,432,0.0,0
2038,220100,KOSDAQ,퓨쳐켐,의약품 제조업,"PET 방사성의약품, 자동합성장치, 합성시약 및 전구체",2016-12-01,12월,지대윤,,서울특별시,17600,240978689600,78217,1377318450,13691971,3863,0.0,4.56,0,0.0,0
2039,035200,KOSDAQ,프럼파스트,플라스틱제품 제조업,주택건설용 플라스틱 배관,2002-01-15,12월,원재희,http://www.plumbfast.co.kr,대전광역시,5480,53323633200,82112,454589880,9730590,4285,21.75,1.28,252,0.91,50
2040,334970,KOSDAQ,프레스티지바이오로직스,의약품 제조업,바이오시밀러 제조,2021-03-11,12월,양재영,http://www.prestigebiologics.com,충청북도,5040,238493500560,216222,1091198910,47320139,2263,0.0,2.23,0,0.0,0
2041,203690,KOSDAQ,프로스테믹스,"펄프, 종이 및 판지 제조업",화장품,2014-09-30,12월,박병순,http://www.prostemics.com,서울특별시,2485,114074163560,140446,352223890,45905096,310,0.0,8.02,0,0.0,0
2042,321260,KOSDAQ,프로이천,반도체 제조업,합병,2019-05-31,12월,임이빈,,경기도,2610,73581339240,88058,229379180,28192084,1005,0.0,2.6,0,0.77,20
2043,053610,KOSDAQ,프로텍,특수 목적용 기계 제조업,"Dispenser, Tray Feeder, 공압실린더",2001-08-17,12월,최승환,http://www.protec21.co.kr,경기도,29800,327800000000,88862,2712327200,11000000,25641,6.17,1.16,4829,1.34,400
2044,377220,KOSDAQ,프롬바이오,기타 식품 제조업,개별인정형 건강기능식품,2021-09-28,12월,심태진,http://frombio-company.co.kr,경기도,8680,122865400000,27119,233964170,14155000,5964,9.42,1.46,921,0.0,0
2045,335810,KOSDAQ,프리시젼바이오,의료용 기기 제조업,체외진단 기기 및 시약,2020-12-22,12월,김한신,http://precision-bio.com/,대전광역시,8060,92952546440,12619,101354740,11532574,3374,0.0,2.39,0,0.0,0
2046,053160,KOSDAQ,프리엠스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","건설장비용 전장품,제어기",2001-10-30,12월,박흥식,http://www.freems.co.kr,경기도,9650,57900000000,49329,473682270,6000000,10566,42.7,0.91,226,0.52,50
2047,041590,KOSDAQ,플래스크,실내건축 및 건축마무리 공사업,"실내건축, 에너지저장시스템",2002-11-01,12월,"이병재, 윤수아 (각자대표)",http://www.gemvaxzio.com,서울특별시,1790,217609487340,271557,489989830,121569546,736,0.0,2.43,0,0.0,0
2048,367000,KOSDAQ,플래티어,소프트웨어 개발 및 공급업,E-Commerce Platform 구축,2021-08-12,12월,이상훈,http://www.plateer.com/,서울특별시,15450,127766973150,16685,258522950,8269707,5261,24.88,2.94,621,0.0,0
2049,075130,KOSDAQ,플랜티넷,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",유해사이트차단서비스,2005-06-10,12월,김태주 (단독 대표이사),http://www.plantynet.com,경기도,3440,57180780800,89331,306512485,16622320,4936,8.11,0.7,424,5.81,200
2050,009810,KOSPI,플레이그램,기타 전문 도매업,유연성 산업용 포장재(FIBC) 제조 판매,1988-08-31,12월,김재욱,http://nk-ms.com,서울특별시,1635,146687402910,750190,1230887645,89717066,577,0.0,2.83,0,0.0,0
2051,237820,KOSDAQ,플레이디,광고업,온라인 광고 대행,2020-03-12,12월,이준용,http://www.playd.com,경기도,6860,87994180400,4835,33213600,12827140,5773,29.7,1.19,231,0.0,0
2052,023770,KOSDAQ,플레이위드,소프트웨어 개발 및 공급업,게임소프트웨어,1994-11-07,12월,김학준,http://www.playwith.co.kr,경기도,16050,140707461000,6845770,108883871400,8766820,3441,74.31,4.66,216,0.0,0
2053,300080,KOSDAQ,플리토,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",언어 데이터 구축 및 판매,2019-07-17,12월,이정수,http://www.flitto.com,서울특별시,35500,185271340500,6272,221899600,5218911,3326,0.0,10.67,0,0.0,0
2054,032580,KOSDAQ,피델릭스,반도체 제조업,PSRAM 및 LPSDRAM,1997-04-22,12월,"안승한, 셰잉샤(Xie Yingxia)",http://www.fidelix.co.kr,경기도,1765,58478092960,286987,505432910,33132064,1226,20.06,1.44,88,0.0,0
2055,051380,KOSDAQ,피씨디렉트,기계장비 및 관련 물품 도매업,"스토리지(HDD), 프로세서(CPU), Memory, Monitor등",2002-02-15,12월,서대식,http://www.pcdirect.co.kr,서울특별시,25300,194051910800,251055,6312985100,7670036,6938,14.93,3.65,1695,2.37,600
2056,241820,KOSDAQ,피씨엘,의료용품 및 기타 의약 관련제품 제조업,"다중 체외진단 제품, 플랫폼서비스",2017-02-23,12월,김소연,http://www.pclchip.com,서울특별시,25100,263774820700,57221,1426046800,10508957,1391,0.0,18.04,0,0.0,0
2057,237750,KOSDAQ,피앤씨테크,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",배전자동화단말장치,2016-07-04,12월,윤남선,http://www.pnctech.co.kr,경기도,7960,51712936000,139958,1124712660,6496600,10084,14.99,0.79,531,0.0,0
